stop_id,name,city,mode,lat,lon,lst,thei,thei_tier
14980,Narela Terminal,Delhi,bus,28.852242,77.088226,39.1,59.5,Moderate
14981,Vikas Puri A Block,Delhi,bus,28.631744,77.072594,37.47,43.0,Moderate
14982,ND- Block Pitam Pura,Delhi,bus,28.69973,77.145462,37.42,42.5,Moderate
14983,Rohini sec-11  Pocket-A,Delhi,bus,28.722822,77.110283,38.23,50.6,Moderate
14984,Rohini SFS Flats,Delhi,bus,28.732084,77.11834,37.73,45.7,Moderate
14985,Maha Dev Chowk,Delhi,bus,28.747225,77.09095,40.07,69.3,High
14986,Rohini Sector-28,Delhi,bus,28.753948,77.092072,40.07,69.3,High
14987,Rohini Sec-27 Temple,Delhi,bus,28.766195,77.100159,39.07,59.1,Moderate
14988,Mayapuri Depot,Delhi,bus,28.63682,77.12838,38.03,48.7,Moderate
14989,Dtc Colony Pitam Pura,Delhi,bus,28.697491,77.133957,37.49,43.3,Moderate
14990,Mangol Puri D Block,Delhi,bus,28.70215,77.090652,38.24,50.8,Moderate
14991,Mother Dairy P Puri,Delhi,bus,28.668844,77.099503,37.88,47.1,Moderate
14992,Paschim V W T,Delhi,bus,28.668873,77.098862,37.88,47.1,Moderate
14993,Guru Hari K N,Delhi,bus,28.669292,77.092346,38.24,50.8,Moderate
14994,Paschim V Gh13,Delhi,bus,28.6702,77.085274,38.24,50.8,Moderate
14995,Ram Mandir P V,Delhi,bus,28.67034,77.083885,38.58,54.3,Moderate
14996,Gh12 P Vihar,Delhi,bus,28.670286,77.083092,38.58,54.3,Moderate
14997,Nihal Vihar X,Delhi,bus,28.661802,77.081551,37.89,47.2,Moderate
14998,vishnu garden nw chowk,Delhi,bus,28.6583,77.108612,37.4,42.3,Moderate
14999,shivaji college,Delhi,bus,28.654751,77.121246,37.61,44.5,Moderate
15000,Raja Garden Terminal,Delhi,bus,28.654671,77.124695,37.61,44.5,Moderate
15001,Wazir Pur JJ Colony Xing,Delhi,bus,28.684175,77.165344,37.62,44.5,Moderate
15002,Rohini Sector-21,Delhi,bus,28.718397,77.070076,38.13,49.7,Moderate
15003,Dcm Chowk,Delhi,bus,28.663532,77.207405,38.3,51.4,Moderate
15004,Id Ghah,Delhi,bus,28.657759,77.203529,38.3,51.4,Moderate
15005,Nangloi Metro Station,Delhi,bus,28.682007,77.064934,39.3,61.5,High
15006,Nilothi Crossing,Delhi,bus,28.664358,77.052849,38.32,51.6,Moderate
15007,Baprola Village,Delhi,bus,28.640882,77.011482,37.61,44.4,Moderate
15008,Nfg Chawala Stand,Delhi,bus,28.643518,77.016319,37.88,47.1,Moderate
15009,Ghevra Village,Delhi,bus,28.696285,76.997658,40.24,71.0,High
15010,Nizam P S,Delhi,bus,28.708952,76.982536,40.24,71.0,High
15011,Garhi R Vill,Delhi,bus,28.726637,76.965652,39.75,66.1,High
15012,SHALIMAR BAGH CROSSING,Delhi,bus,28.703194,77.168457,37.92,47.6,Moderate
15013,New Multan Nagar,Delhi,bus,28.677343,77.111565,37.96,47.9,Moderate
15014,Pvc Market,Delhi,bus,28.68685,76.974625,39.77,66.2,High
15015,Sec-24 Rohini,Delhi,bus,28.7283,77.092598,38.6,54.4,Moderate
15016,West Blk Frd Enc,Delhi,bus,28.686487,77.026031,40.28,71.4,High
15017,mundka metro station,Delhi,bus,28.689676,77.029648,40.28,71.4,High
15018,West Blk Frd Enc,Delhi,bus,28.693859,77.027893,40.04,69.0,High
15019,Police Cly M Nagar,Delhi,bus,28.569361,77.123344,39.52,63.7,High
15020,bhati mines,Delhi,bus,28.430325,77.226021,38.3,51.4,Moderate
15021,indira nagar,Delhi,bus,28.429712,77.220917,38.3,51.4,Moderate
15022,RADHA SWAMI SATSANG,Delhi,bus,28.43627,77.204979,38.23,50.7,Moderate
15023,sp school,Delhi,bus,28.44232,77.191711,38.34,51.8,Moderate
15024,Dera More,Delhi,bus,28.450649,77.183884,37.88,47.2,Moderate
15025,Harasawroop Colony,Delhi,bus,28.45491,77.183578,37.88,47.2,Moderate
15026,Fatehpur Beri,Delhi,bus,28.459749,77.184776,37.46,43.0,Moderate
15027,Shani Dham Mandir,Delhi,bus,28.458727,77.18586,37.46,43.0,Moderate
15028,Chandan Holla,Delhi,bus,28.468451,77.187096,37.45,42.8,Moderate
15029,Satbari Village,Delhi,bus,28.484287,77.18605,36.88,37.0,Low
15030,Nanda Hospital,Delhi,bus,28.493143,77.184662,36.93,37.5,Low
15031,Chhatarpur Extension,Delhi,bus,28.497936,77.184547,37.27,41.0,Moderate
15032,chhatarpur xing (jain mandir),Delhi,bus,28.50436,77.180786,37.37,42.0,Moderate
15033,Palam Airport Bypass,Delhi,bus,28.569345,77.123436,39.52,63.7,High
15034,govt. tube well,Delhi,bus,28.773149,76.993584,41.42,82.9,Very High
15035,VISHAL BAGH,Delhi,bus,28.840506,77.083778,39.06,59.1,Moderate
15036,Karol Bagh Terminal,Delhi,bus,28.648001,77.200897,38.16,50.0,Moderate
15037,ROHINI SECTOR 7/8 Xing,Delhi,bus,28.701599,77.117203,37.85,46.8,Moderate
15038,Nahar Pur Village,Delhi,bus,28.704399,77.113197,37.85,46.8,Moderate
15039,Ayodhya Chowk,Delhi,bus,28.706499,77.110199,37.93,47.7,Moderate
15040,Rohini Sec. 3-4/5-6 xing,Delhi,bus,28.709332,77.105759,37.93,47.7,Moderate
15041,Rohini Sector-1 Avantika,Delhi,bus,28.7027,77.099693,37.66,44.9,Moderate
15042,Rohini Sec 21,Delhi,bus,28.713831,77.070915,38.13,49.7,Moderate
15043,bal bharti public school,Delhi,bus,28.687519,77.114494,38.07,49.0,Moderate
15044,parwana road,Delhi,bus,28.688183,77.108368,38.07,49.0,Moderate
15045,Kanjhawala Village,Delhi,bus,28.734026,77.004906,39.83,66.8,High
15046,East Patel Nagar,Delhi,bus,28.642691,77.172943,38.12,49.6,Moderate
15047,Chhath Park Mangol Puri,Delhi,bus,28.692415,77.086723,38.03,48.7,Moderate
15048,Chand Pur Xing,Delhi,bus,28.751339,77.014404,40.5,73.6,High
15049,Meer Vihar,Delhi,bus,28.713921,77.027924,39.84,66.9,High
15050,sattam vihar,Delhi,bus,28.625317,77.004845,39.89,67.4,High
15051,bakkar wala flat,Delhi,bus,28.659719,77.014305,37.67,45.1,Moderate
15052,bakkar wala jj colony,Delhi,bus,28.66291,77.017921,37.67,45.1,Moderate
15053,Art Gallery,Delhi,bus,28.61035,77.233521,36.15,29.7,Low
15054,B Block Sultan Puri,Delhi,bus,28.695679,77.07357,38.53,53.8,Moderate
15055,Claridges Hotel,Delhi,bus,28.602118,77.217651,36.21,30.3,Low
15056,Nav Durga Mandir,Delhi,bus,28.705,77.121803,37.75,45.8,Moderate
15057,hanuman mandir sec 8,Delhi,bus,28.7031,77.120102,37.85,46.8,Moderate
15058,Nahar Pur Village,Delhi,bus,28.704399,77.113602,37.85,46.8,Moderate
15059,Lodhi Road Crossing,Delhi,bus,28.590363,77.223648,36.98,38.1,Low
15060,Rohini Sector - 7/8 Xing,Delhi,bus,28.730597,77.122047,37.71,45.5,Moderate
15061,Hazarat Nizamuddin,Delhi,bus,28.591309,77.244873,36.72,35.5,Low
15062,Prithvi Raj Road Crossing,Delhi,bus,28.596767,77.217682,36.21,30.3,Low
15063,Tri Ngr Jai Mata Mkt Terminal,Delhi,bus,28.681412,77.155693,38.38,52.2,Moderate
15064,Parvana R Xing,Delhi,bus,28.69206,77.120087,38.07,49.0,Moderate
15065,Bal Bharti School P R,Delhi,bus,28.692135,77.105507,38.07,49.0,Moderate
15066,DLF Crossing,Delhi,bus,28.692591,77.327415,38.44,52.8,Moderate
15067,Gagan Cinema (Wazirabad Road),Delhi,bus,28.697441,77.314758,38.18,50.1,Moderate
15068,Shalimar Bagh B Block,Delhi,bus,28.706381,77.168663,37.92,47.6,Moderate
15069,Ghoga Village,Delhi,bus,28.829947,77.049095,39.45,63.0,High
15070,north block lane,Delhi,bus,28.61937,77.201752,36.93,37.5,Low
15071,South Patel Nagar (Metro Station),Delhi,bus,28.6453,77.168297,38.12,49.6,Moderate
15072,rajdhani enclave,Delhi,bus,28.686008,77.136116,37.81,46.4,Moderate
15073,Rohini Sec 9,Delhi,bus,28.711342,77.120338,38.07,49.0,Moderate
15074,Mubarak Pur Dabas,Delhi,bus,28.698002,77.043358,38.32,51.6,Moderate
15075,BAL BICHU GHAR,Delhi,bus,28.842716,77.088661,38.95,57.9,Moderate
15076,NARELA RAILWAY X-ING,Delhi,bus,28.841288,77.085289,38.95,57.9,Moderate
15077,National Stadium,Delhi,bus,28.6105,77.240196,36.26,30.8,Low
15078,Mangolpur Kalan Village,Delhi,bus,28.695503,77.101212,37.87,47.1,Moderate
15079,Sultan Puri AB Block,Delhi,bus,28.693371,77.072723,38.53,53.8,Moderate
15080,Rohini Sec 3-4-5-6 Crossing,Delhi,bus,28.713139,77.109276,38.11,49.4,Moderate
15081,Pitampura ND Block,Delhi,bus,28.699751,77.146004,37.42,42.5,Moderate
15082,BIRLA MANDIR,Delhi,bus,28.627567,77.197327,37.31,41.4,Moderate
15083,VIDYA VIHAR MARG,Delhi,bus,28.723114,77.128296,37.44,42.8,Moderate
15084,HOTEL SAMRAT ASHOK,Delhi,bus,28.595501,77.199654,36.68,35.0,Low
15085,DELHI GYMKHANA CLUB,Delhi,bus,28.598234,77.207283,36.86,36.9,Low
15086,PATEL CHOWK,Delhi,bus,28.622017,77.208534,37.06,38.8,Low
15087,Rithala Vill Xing,Delhi,bus,28.719625,77.108459,38.23,50.6,Moderate
15088,SECTOR  24 ROHINI Nallah,Delhi,bus,28.729742,77.09478,38.56,54.0,Moderate
15089,ROHINI SECTOR 25 Deep Vihar,Delhi,bus,28.743843,77.085876,39.05,59.0,Moderate
15090,Shivaji Stadium Terminal,Delhi,bus,28.632467,77.215652,37.86,47.0,Moderate
15091,Rohini Sec 23 Pocket C,Delhi,bus,28.721001,77.078598,38.43,52.7,Moderate
15092,Express Building-DC2809,Delhi,bus,28.632942,77.240997,37.65,44.9,Moderate
15093,Jantar Mantar,Delhi,bus,28.625929,77.216225,37.01,38.4,Low
15094,Palika Kender,Delhi,bus,28.627666,77.215805,37.01,38.4,Low
15095,Dwarka Sector-6/10- 5/11 Xing,Delhi,bus,28.592018,77.05822,37.53,43.6,Moderate
15096,dwarika sec-14 metro stn.,Delhi,bus,28.601984,77.025826,37.09,39.2,Low
15097,dwarka sec-5,Delhi,bus,28.597563,77.063004,37.62,44.6,Moderate
15098,Kaveri Appartment Dwarka Sec-6,Delhi,bus,28.59412,77.060104,37.62,44.6,Moderate
15099,Pritibha School,Delhi,bus,28.585226,77.052544,37.53,43.6,Moderate
15100,dwarka sec-11,Delhi,bus,28.582787,77.050461,37.3,41.3,Moderate
15101,Dwarka Sector-11 SBI,Delhi,bus,28.586697,77.043304,37.16,39.9,Low
15102,dwarka sec-18A,Delhi,bus,28.588362,77.040802,37.16,39.9,Low
15103,Dwarka Sec-18 Global School,Delhi,bus,28.589716,77.038811,36.85,36.7,Low
15104,dwarka sector-18b,Delhi,bus,28.589075,77.031509,36.85,36.7,Low
15106,Dwarka Sector-10/11,Delhi,bus,28.588238,77.063408,37.53,43.6,Moderate
15107,Dwarka Sector-18/18A,Delhi,bus,28.586493,77.053436,37.53,43.6,Moderate
15108,Princes Apartment Sec-7,Delhi,bus,28.58779,77.066658,37.57,44.1,Moderate
15109,Mount Carmel School,Delhi,bus,28.560986,77.059875,38.57,54.1,Moderate
15110,Bank Vihar,Delhi,bus,28.559807,77.058952,38.57,54.1,Moderate
15111,Co-Ed. School Dwarka,Delhi,bus,28.558174,77.057945,38.57,54.1,Moderate
15112,classic Appartment,Delhi,bus,28.555515,77.055832,38.96,58.1,Moderate
15113,Harmony Apartment,Delhi,bus,28.562624,77.057503,38.57,54.1,Moderate
15114,Dwarka Sec-23 Mall,Delhi,bus,28.564785,77.054916,38.0,48.4,Moderate
15115,Dwarka Sec 23 / Pochan Pur Village,Delhi,bus,28.565077,77.049911,38.0,48.4,Moderate
15116,Munirka DDA Flats,Delhi,bus,28.555433,77.176353,36.21,30.3,Low
15117,Shastri Bazar,Delhi,bus,28.5965,77.135803,37.84,46.7,Moderate
15118,Palam Crossing,Delhi,bus,28.590633,77.125397,38.35,51.9,Moderate
15119,Tilak Nagar Terminal,Delhi,bus,28.636517,77.095543,37.95,47.8,Moderate
15120,Krishna Vihar,Delhi,bus,28.709545,77.081108,38.14,49.8,Moderate
15121,Harewali Xing,Delhi,bus,28.815159,77.008003,39.79,66.4,High
15122,Prehlad Pur Mandir,Delhi,bus,28.74926,77.084877,40.07,69.3,High
15123,VIDYA VIHAR MARG,Delhi,bus,28.72473,77.12928,37.44,42.8,Moderate
15124,Dsidc Sec  1,Delhi,bus,28.798388,77.035149,39.17,60.2,High
15125,Vikas Kunj,Delhi,bus,28.632099,77.07843,37.55,43.8,Moderate
15126,AMPC Office,Delhi,bus,28.562616,77.110451,40.87,77.3,High
15127,Cargo / Express Terminal Gate,Delhi,bus,28.555815,77.097588,40.45,73.1,High
15128,IGI Terminal 3,Delhi,bus,28.562935,77.109001,40.87,77.3,High
15129,REDFORT,Delhi,bus,28.655558,77.236084,38.96,58.0,Moderate
15130,D C M CHOWK,Delhi,bus,28.662399,77.206001,38.3,51.4,Moderate
15131,PALACE CINEMA,Delhi,bus,28.667236,77.209038,37.84,46.7,Moderate
15132,LAKHSHMI BAI COLLEGE,Delhi,bus,28.681446,77.177322,37.57,44.0,Moderate
15133,WAZIRPUR INDUSTRIAL AREA,Delhi,bus,28.696674,77.170151,38.02,48.6,Moderate
15134,AZAD PUR NEW SUBZI MANDI,Delhi,bus,28.709843,77.169952,37.92,47.6,Moderate
15135,Bawana Sec 5,Delhi,bus,28.799072,77.035149,39.17,60.2,High
15136,N.D. Rly. Station Gate No. 2,Delhi,bus,28.644709,77.218559,38.3,51.4,Moderate
15137,Janakpuri East Metro Station/ Nangli Zalib,Delhi,bus,28.632299,77.084648,37.79,46.2,Moderate
15138,Dansa Crossing Najafgarh,Delhi,bus,28.6096,76.982697,39.67,65.2,High
15139,Summer Villa School,Delhi,bus,28.603924,77.319916,37.64,44.7,Moderate
15140,A-5/6 Narela X-ing,Delhi,bus,28.859514,77.099503,39.53,63.8,High
15141,Haldiram,Delhi,bus,28.522022,77.293816,37.88,47.1,Moderate
15142,South Enclave,Delhi,bus,28.610117,77.19915,37.04,38.7,Low
15143,B- 8-9 (GOYANK SCHOOL) VASANT KUNJ,Delhi,bus,28.530115,77.155731,37.26,40.9,Moderate
15144,Kishan Garh 2,Delhi,bus,28.52095,77.165138,37.6,44.3,Moderate
15145,Ps Parliamt S,Delhi,bus,28.6257,77.214424,37.01,38.4,Low
15146,New Surya Kiran Apartment,Delhi,bus,28.632219,77.305939,37.9,47.3,Moderate
15147,kamla market,Delhi,bus,28.643866,77.224335,38.7,55.5,Moderate
15148,Kamla Market / Ajmeri Gate,Delhi,bus,28.64452,77.223625,38.7,55.5,Moderate
15149,Police Station Paharganj,Delhi,bus,28.646002,77.208092,38.05,48.9,Moderate
15150,11Murti,Delhi,bus,28.614729,77.190063,37.26,40.9,Moderate
15151,C-2A Janakpuri,Delhi,bus,28.621897,77.086227,37.47,43.0,Moderate
15152,A-5B janakpuri,Delhi,bus,28.621557,77.083267,37.67,45.1,Moderate
15153,PS Kamla Market,Delhi,bus,28.643084,77.225998,38.7,55.5,Moderate
15154,Liberty Cinema,Delhi,bus,28.6598,77.188797,38.55,54.0,Moderate
15155,Sultan Pur X- ing,Delhi,bus,28.6917,77.082047,38.71,55.5,Moderate
15156,Mayur Vihar Phase III Terminal / Paper Market,Delhi,bus,28.617233,77.339569,38.28,51.1,Moderate
15157,Ayodhya Chowk,Delhi,bus,28.70653,77.110527,37.93,47.7,Moderate
15158,Hanuman Mandir Sec-8,Delhi,bus,28.703199,77.119904,37.85,46.8,Moderate
15159,Nav Durga Mandir,Delhi,bus,28.705231,77.121696,37.75,45.8,Moderate
15160,Rohini Sector-7-8 Xing,Delhi,bus,28.708111,77.12542,37.75,45.8,Moderate
15161,Dwarka Sec 3-4,Delhi,bus,28.602633,77.043221,37.94,47.8,Moderate
15162,Scindia House / Kailash Bhawan,Delhi,bus,28.62915,77.221832,36.73,35.5,Low
15163,Gurudwara Bangla Sahib,Delhi,bus,28.628401,77.209702,37.06,38.8,Low
15164,Gole Market (Bhai Veer Singh Marg),Delhi,bus,28.63228,77.205368,37.73,45.7,Moderate
15165,TV Tower Pitam Pura,Delhi,bus,28.693241,77.152008,37.77,46.1,Moderate
15167,hindon vihar more,Delhi,bus,28.556561,77.372032,37.5,43.3,Moderate
15168,baroula village,Delhi,bus,28.559931,77.369583,37.53,43.7,Moderate
15169,Sarita Vihar Under Pass,Delhi,bus,28.532177,77.287117,37.45,42.8,Moderate
15170,jaipur golden transport,Delhi,bus,28.843695,77.181946,38.83,56.8,Moderate
15171,Palla Xing,Delhi,bus,28.857838,77.185257,37.61,44.5,Moderate
15172,Ps Old Sabzi M,Delhi,bus,28.672104,77.207062,37.84,46.7,Moderate
15173,Motia Khan,Delhi,bus,28.653687,77.2099,38.51,53.5,Moderate
15174,Jwahar Lal Nehru Marg,Delhi,bus,28.642616,77.227058,38.7,55.5,Moderate
15175,kalyan puri xing,Delhi,bus,28.614531,77.321381,37.67,45.1,Moderate
15176,Gazipur Depot,Delhi,bus,28.641375,77.315674,38.47,53.1,Moderate
15177,Mahrajpur Check Post,Delhi,bus,28.6432,77.316299,38.47,53.1,Moderate
15178,Ram Prastha Crossing,Delhi,bus,28.660431,77.319893,38.25,50.9,Moderate
15179,Sayeed Nagar More,Delhi,bus,28.682751,77.33168,38.48,53.2,Moderate
15183,Noida Sec 57 Xing,Delhi,bus,28.59985,77.350761,37.9,47.3,Moderate
15184,Noida Sec 22 Shiv Mandir,Delhi,bus,28.599171,77.345551,37.9,47.3,Moderate
15185,Sec 37 Chowk,Delhi,bus,28.561275,77.337669,37.27,41.0,Moderate
15186,Badarpur Bordr,Delhi,bus,28.535963,77.284966,37.45,42.8,Moderate
15187,VIVAKANAND HOSPITAL,Delhi,bus,28.64385,77.280899,37.58,44.1,Moderate
15188,Zakir Husain College,Delhi,bus,28.64115,77.230064,38.76,56.0,Moderate
15189,Prince Apt,Delhi,bus,28.631098,77.301224,37.9,47.3,Moderate
15190,Mandawali Gov Scl,Delhi,bus,28.631008,77.298904,37.38,42.1,Moderate
15191,Samay Pur,Delhi,bus,28.744301,77.14521,38.03,48.7,Moderate
15192,Vijay Bank,Delhi,bus,28.742563,77.146828,38.03,48.7,Moderate
15193,Vijay Nagar,Delhi,bus,28.698536,77.205078,37.37,42.0,Moderate
15194,Hiranki,Delhi,bus,28.798895,77.179291,38.59,54.3,Moderate
15195,DARYA PUR SCHOOL,Delhi,bus,28.807093,76.995972,39.6,64.6,High
15196,DHAKKEWALA,Delhi,bus,28.778049,77.044983,39.6,64.5,High
15197,Tis Hazari Animal Hospital,Delhi,bus,28.667856,77.223953,37.74,45.8,Moderate
15198,Kirti Ngr RlY Reser office,Delhi,bus,28.6453,77.137299,38.05,48.8,Moderate
15199,Nehru Vihar,Delhi,bus,28.711599,77.222603,36.62,34.4,Low
15200,Jahangir Puri Outer Ring Road,Delhi,bus,28.7346,77.176537,38.06,49.0,Moderate
15201,Auchandi Bordr,Delhi,bus,28.828941,76.988251,40.59,74.5,High
15202,Madhuvan Chowk,Delhi,bus,28.709213,77.123611,37.75,45.8,Moderate
15203,Bawana JJ Colony KL- Block,Delhi,bus,28.808952,77.052399,38.9,57.5,Moderate
15204,Mahrishi Balmiki Hospital,Delhi,bus,28.774309,77.047867,39.6,64.5,High
15205,Rohini Sector-16,Delhi,bus,28.743988,77.126518,37.99,48.3,Moderate
15206,Bakauli Vill,Delhi,bus,28.823933,77.132301,40.44,73.0,High
15207,Budh Pur Vill,Delhi,bus,28.793636,77.144295,40.15,70.0,High
15208,Harguru Govind Sarover,Delhi,bus,28.772772,77.143578,40.64,75.0,High
15209,Khera Khurd,Delhi,bus,28.773985,77.100601,38.45,52.9,Moderate
15211,gandhi nagar flyover x-ing,Delhi,bus,28.657732,77.240387,37.87,47.0,Moderate
15212,mohamed pur,Delhi,bus,28.803101,77.18187,38.78,56.3,Moderate
15213,Ashok vihar H block,Delhi,bus,28.688742,77.168205,37.62,44.5,Moderate
15214,80' road (singola  ),Delhi,bus,28.846407,77.126427,38.88,57.2,Moderate
15215,Anand Vihar ISBT Terminal,Delhi,bus,28.646709,77.314621,38.47,53.1,Moderate
15216,Delhi Coll Of Eng Shad,Delhi,bus,28.743658,77.121826,37.99,48.3,Moderate
15217,Munim Ji ka bagh,Delhi,bus,28.835331,77.092514,39.03,58.8,Moderate
15218,Kalyan Vihar-,Delhi,bus,28.689768,77.19281,37.44,42.7,Moderate
15219,St Stephen Hospital,Delhi,bus,28.6674,77.214302,37.9,47.4,Moderate
15220,i.t.o.,Delhi,bus,28.628159,77.240791,37.14,39.7,Low
15221,daria pur xing,Delhi,bus,28.81074,77.01194,39.79,66.4,High
15222,Vidhya Vihar Marg,Delhi,bus,28.745213,77.112236,38.35,51.9,Moderate
15223,KODIYA PUL BUS STAND,Delhi,bus,28.661366,77.228485,38.66,55.0,Moderate
15224,Old Delhi Railway Station,Delhi,bus,28.660088,77.227875,38.83,56.7,Moderate
15225,Yadav Nagar,Delhi,bus,28.742874,77.146988,38.03,48.7,Moderate
15226,GTB X-ing,Delhi,bus,28.689716,77.306091,38.22,50.6,Moderate
15227,Seelampur Market,Delhi,bus,28.673567,77.270035,38.34,51.8,Moderate
15228,delhi univercity gate no -1,Delhi,bus,28.688694,77.217018,36.77,35.9,Low
15229,Anand Parvat Terminal,Delhi,bus,28.657112,77.184601,38.55,54.0,Moderate
15231,Jaydev Park,Delhi,bus,28.672493,77.1483,38.12,49.5,Moderate
15232,Power House,Delhi,bus,28.673018,77.147247,37.74,45.7,Moderate
15233,Welcome,Delhi,bus,28.672333,77.2771,38.31,51.5,Moderate
15235,c block gokul puri,Delhi,bus,28.701984,77.281624,37.61,44.4,Moderate
15236,C 4 Yamuna Vihar,Delhi,bus,28.702232,77.278351,37.61,44.4,Moderate
15237,Seelampur (Jafrabad Road),Delhi,bus,28.673203,77.270073,38.34,51.8,Moderate
15238,Police P D Gdn,Delhi,bus,28.683853,77.318787,37.9,47.4,Moderate
15239,Dda F Kk Duma,Delhi,bus,28.649788,77.304955,38.12,49.6,Moderate
15240,Trilokpuri 27/31 block,Delhi,bus,28.603191,77.302391,36.65,34.8,Low
15241,Trilokpuri Block 20/23,Delhi,bus,28.608574,77.307846,36.65,34.8,Low
15242,Inderpuri,Delhi,bus,28.635191,77.152718,38.69,55.4,Moderate
15243,gazipur xing,Delhi,bus,28.623808,77.309807,37.92,47.6,Moderate
15244,Sector-60 Noida,Delhi,bus,28.561705,77.350052,37.48,43.1,Moderate
15245,Noida Sec-43 P. C. Sadar Pur,Delhi,bus,28.561874,77.34288,37.27,41.0,Moderate
15246,BHEL Power Station,Delhi,bus,28.57395,77.314301,33.4,1.9,Very Low
15247,Tol Bridge Corner,Delhi,bus,28.574942,77.262215,36.63,34.5,Low
15248,PS Parliament Street,Delhi,bus,28.625547,77.213554,37.01,38.4,Low
15249,Samas Pur Jagir Village,Delhi,bus,28.60993,77.278641,35.62,24.3,Low
15250,Mayur Kunj,Delhi,bus,28.58119,77.302635,35.12,19.4,Very Low
15251,Delhi Police Appartments,Delhi,bus,28.608629,77.286179,35.87,26.9,Low
15252,Ganesh Nagar West,Delhi,bus,28.619473,77.279419,36.38,32.1,Low
15253,ISBT Kasmiri Gate,Delhi,bus,28.659714,77.233276,38.66,55.0,Moderate
15254,Mayur Palace,Delhi,bus,28.585419,77.299301,35.15,19.6,Very Low
15255,Samachar Appartments,Delhi,bus,28.5979,77.291969,35.26,20.7,Low
15256,Ganesh Nagar West,Delhi,bus,28.617998,77.285873,36.74,35.6,Low
15257,C 4 Yamuna Vihar,Delhi,bus,28.702383,77.278633,37.61,44.4,Moderate
15258,Mojpur,Delhi,bus,28.689213,77.277863,38.44,52.8,Moderate
15259,Trilok Puri 13-Block,Delhi,bus,28.612654,77.309547,37.51,43.5,Moderate
15260,Noida Sec-62 (Electronic City),Delhi,bus,28.63027,77.374924,37.96,47.9,Moderate
15261,Cargo,Delhi,bus,28.55526,77.099854,40.45,73.1,High
15262,IGI Airport Terminal 2 (Air India Office),Delhi,bus,28.557093,77.091789,40.45,73.1,High
15263,Mata Ka Mandir Marg,Delhi,bus,28.564449,77.267349,36.75,35.8,Low
15264,Haldiram,Delhi,bus,28.521931,77.293617,37.88,47.1,Moderate
15265,Tughlkabad Extn.,Delhi,bus,28.521009,77.259811,37.74,45.7,Moderate
15266,Shahpur Jat,Delhi,bus,28.547915,77.209717,36.16,29.8,Low
15267,Kamla Nehru College,Delhi,bus,28.553732,77.213921,36.3,31.2,Low
15268,MCKR Hospital,Delhi,bus,28.569166,77.235252,37.27,41.0,Moderate
15270,Super Bazar Conn. Place,Delhi,bus,28.630634,77.219269,38.0,48.4,Moderate
15271,Azadpur Terminal,Delhi,bus,28.707867,77.179565,38.21,50.5,Moderate
15272,Pusta Thokar No 9,Delhi,bus,28.55117,77.318321,34.86,16.7,Very Low
15273,Wave Cinema,Delhi,bus,28.568392,77.321922,35.05,18.6,Very Low
15274,Mayur Vihar Phase-1 Xing,Delhi,bus,28.597239,77.29248,35.26,20.7,Low
15275,TT Post under Pass,Delhi,bus,28.628742,77.274872,36.82,36.5,Low
15276,Aksherdham Mandir,Delhi,bus,28.609146,77.285309,35.87,26.9,Low
15277,gr-kailash part-2,Delhi,bus,28.533791,77.2463,36.33,31.5,Low
15278,Desh Bandhu Gupta College,Delhi,bus,28.53895,77.253677,36.33,31.5,Low
15279,South Park Appartments CR Park,Delhi,bus,28.540943,77.249031,36.62,34.4,Low
15280,Nehru Place Apartment,Delhi,bus,28.54388,77.245956,36.28,31.0,Low
15281,Sunder Nagar Market,Delhi,bus,28.602034,77.240433,36.11,29.3,Low
15282,Sunder Nagar,Delhi,bus,28.605452,77.240211,36.26,30.8,Low
15283,Tarun Enclave,Delhi,bus,28.691832,77.107079,38.07,49.0,Moderate
15284,RK Puram Sec-10,Delhi,bus,28.5702,77.173164,36.73,35.6,Low
15286,Old Rajendra Nagar Market,Delhi,bus,28.648071,77.193291,38.16,50.0,Moderate
15288,Noida Sec 59/62,Delhi,bus,28.609989,77.367828,38.21,50.5,Moderate
15289,anupam cinema,Delhi,bus,28.522396,77.208969,36.06,28.8,Low
15290,saket market,Delhi,bus,28.525097,77.207085,36.06,28.8,Low
15291,Delhi Gate,Delhi,bus,28.637266,77.240913,37.65,44.9,Moderate
15292,Eastern Court,Delhi,bus,28.616779,77.218575,36.93,37.5,Low
15293,Janpath Market,Delhi,bus,28.628063,77.219337,36.73,35.5,Low
15294,Jheer Khore Temple,Delhi,bus,28.416651,77.192307,38.45,52.9,Moderate
15295,Pahari Area,Delhi,bus,28.42659,77.189201,38.42,52.6,Moderate
15296,Bhati Kalan Village,Delhi,bus,28.428083,77.187294,38.42,52.6,Moderate
